checkpoint,step,mean_auc,Atelectasis,Cardiomegaly,Consolidation,Edema,Pleural Effusion
checkpoints/pt-imp-v2/checkpoint_21000.pt,21000,0.8328812615060966,0.7584,0.8371777476255088,0.8480282738095238,0.8529234478601567,0.867876838235294
checkpoints/pt-imp-v2/checkpoint_42000.pt,42000,0.8325340055838929,0.7131733333333333,0.8404568068747174,0.877046130952381,0.8545810729355033,0.8774126838235293
checkpoints/pt-imp-v2/checkpoint_35400.pt,35400,0.8323625826122998,0.7448533333333335,0.8438489371325192,0.8643973214285714,0.8450874020494273,0.8636259191176471
checkpoints/pt-imp-v2/checkpoint_33200.pt,33200,0.8321871339094387,0.7587200000000001,0.8426051560379919,0.859375,0.8413200723327305,0.8589154411764707
checkpoints/pt-imp-v2/checkpoint_25400.pt,25400,0.8321389051347289,0.7716266666666666,0.8596788783355948,0.8232886904761905,0.8548824593128391,0.851217830882353
checkpoints/pt-imp-v2/checkpoint_21200.pt,21200,0.8319988596444015,0.7933866666666667,0.828697421981004,0.8394717261904763,0.855033152501507,0.843405330882353
checkpoints/pt-imp-v2/checkpoint_11600.pt,11600,0.8314536033963831,0.7819733333333333,0.8289235639981909,0.8439360119047619,0.8704038577456298,0.83203125
checkpoints/pt-imp-v2/checkpoint_16400.pt,16400,0.8314134614763489,0.74112,0.8262098597919494,0.8656994047619048,0.8539783001808319,0.8700597426470588
checkpoints/pt-imp-v2/checkpoint_33800.pt,33800,0.8314040935301227,0.7244799999999999,0.8459972862957937,0.8723958333333333,0.8476491862567813,0.8664981617647058
checkpoints/pt-imp-v2/checkpoint_42400.pt,42400,0.8312986380755237,0.72416,0.8490502035278156,0.8487723214285714,0.8598553345388789,0.874655330882353
checkpoints/pt-imp-v2/checkpoint_12400.pt,12400,0.8311685209710097,0.7570666666666668,0.8402306648575305,0.8247767857142857,0.8746232670283303,0.8591452205882353
checkpoints/pt-imp-v2/checkpoint_43200.pt,43200,0.830934010165145,0.7448533333333333,0.8531207598371777,0.8472842261904763,0.8422242314647378,0.8671874999999999
checkpoints/pt-imp-v2/checkpoint_9000.pt,9000,0.8308969211626553,0.7448533333333334,0.8370646766169154,0.8677455357142857,0.8673899939722725,0.8374310661764706
checkpoints/pt-imp-v2/checkpoint_9400.pt,9400,0.830651067308618,0.7814399999999999,0.8222523744911805,0.8523065476190477,0.8454641350210971,0.8517922794117647
checkpoints/pt-imp-v2/checkpoint_12600.pt,12600,0.8305430467747736,0.7373866666666666,0.8363862505653551,0.8446800595238095,0.8771850512356842,0.8570772058823528
checkpoints/pt-imp-v2/checkpoint_11800.pt,11800,0.8305323286425583,0.7736533333333333,0.8334464043419267,0.8532366071428571,0.8588004822182037,0.8335248161764706
checkpoints/pt-imp-v2/checkpoint_34400.pt,34400,0.8303906389215596,0.6965333333333333,0.8580958842152872,0.8777901785714285,0.8461422543701024,0.8733915441176471
checkpoints/pt-imp-v2/checkpoint_9200.pt,9200,0.8303453692933118,0.7416533333333334,0.8306196291270919,0.8807663690476191,0.858499095840868,0.840188419117647
checkpoints/pt-imp-v2/checkpoint_13400.pt,13400,0.8302688391132392,0.7429333333333333,0.8265490728177295,0.8651413690476191,0.8657323688969258,0.8509880514705882
checkpoints/pt-imp-v2/checkpoint_15600.pt,15600,0.8302340983538745,0.7301333333333334,0.8417005879692447,0.8463541666666666,0.8688969258589512,0.8640854779411765
checkpoints/pt-imp-v2/checkpoint_33600.pt,33600,0.8302119074853633,0.7072,0.8470149253731344,0.8757440476190477,0.8440325497287523,0.8770680147058824
checkpoints/pt-imp-v2/checkpoint_41600.pt,41600,0.8300419817915146,0.7333333333333334,0.8350293984622343,0.8604910714285715,0.870253164556962,0.8511029411764706
checkpoints/pt-imp-v2/checkpoint_13000.pt,13000,0.8298762718613011,0.7179733333333334,0.8306196291270919,0.8640252976190477,0.8741711874623267,0.8625919117647058
